id,source,best_known,gap_distance
codetables-gf3-71-9,codetables-nonbinary-linear-codes,39,3
codetables-gf3-72-10,codetables-nonbinary-linear-codes,39,3
codetables-gf3-72-9,codetables-nonbinary-linear-codes,40,3
codetables-gf3-73-9,codetables-nonbinary-linear-codes,41,3
codetables-gf3-74-11,codetables-nonbinary-linear-codes,39,3
codetables-gf3-75-10,codetables-nonbinary-linear-codes,41,3
codetables-gf3-75-11,codetables-nonbinary-linear-codes,40,3
codetables-gf3-75-12,codetables-nonbinary-linear-codes,39,3
codetables-gf3-75-9,codetables-nonbinary-linear-codes,42,3
codetables-gf3-76-10,codetables-nonbinary-linear-codes,42,3
codetables-gf3-76-11,codetables-nonbinary-linear-codes,41,3
codetables-gf3-76-12,codetables-nonbinary-linear-codes,40,3
codetables-gf3-77-10,codetables-nonbinary-linear-codes,42,3
codetables-gf3-77-12,codetables-nonbinary-linear-codes,41,3
codetables-gf3-78-10,codetables-nonbinary-linear-codes,43,3
codetables-gf3-78-11,codetables-nonbinary-linear-codes,42,3
codetables-gf3-79-10,codetables-nonbinary-linear-codes,44,3
codetables-gf3-79-11,codetables-nonbinary-linear-codes,43,3
codetables-gf3-79-12,codetables-nonbinary-linear-codes,42,3
codetables-gf3-80-10,codetables-nonbinary-linear-codes,45,3
codetables-gf3-80-12,codetables-nonbinary-linear-codes,42,3
codetables-gf3-81-10,codetables-nonbinary-linear-codes,45,3
codetables-gf3-82-10,codetables-nonbinary-linear-codes,46,3
codetables-gf3-82-11,codetables-nonbinary-linear-codes,45,3
codetables-gf3-83-10,codetables-nonbinary-linear-codes,47,3
codetables-gf3-84-12,codetables-nonbinary-linear-codes,45,3
codetables-gf3-85-10,codetables-nonbinary-linear-codes,48,3
codetables-gf3-86-10,codetables-nonbinary-linear-codes,49,3
codetables-gf3-89-10,codetables-nonbinary-linear-codes,51,3
codetables-gf3-90-10,codetables-nonbinary-linear-codes,51,3
codetables-gf3-91-11,codetables-nonbinary-linear-codes,51,3
codetables-gf3-92-8,codetables-nonbinary-linear-codes,54,3
codetables-gf3-93-10,codetables-nonbinary-linear-codes,53,3
codetables-gf3-93-8,codetables-nonbinary-linear-codes,55,3
codetables-gf3-93-9,codetables-nonbinary-linear-codes,54,3
codetables-gf3-94-10,codetables-nonbinary-linear-codes,54,3
codetables-gf3-94-11,codetables-nonbinary-linear-codes,53,3
codetables-gf3-94-9,codetables-nonbinary-linear-codes,54,3
codetables-gf3-95-10,codetables-nonbinary-linear-codes,54,3
codetables-gf3-95-9,codetables-nonbinary-linear-codes,55,3
codetables-gf3-96-11,codetables-nonbinary-linear-codes,54,3
codetables-gf3-96-8,codetables-nonbinary-linear-codes,57,3
codetables-gf3-96-9,codetables-nonbinary-linear-codes,56,3
codetables-gf3-97-8,codetables-nonbinary-linear-codes,57,3
codetables-gf3-98-8,codetables-nonbinary-linear-codes,58,3
codetables-gf3-98-9,codetables-nonbinary-linear-codes,57,3
codetables-gf3-99-8,codetables-nonbinary-linear-codes,59,3
codetables-gf4-100-7,codetables-nonbinary-linear-codes,68,3
codetables-gf4-101-7,codetables-nonbinary-linear-codes,68,3
codetables-gf4-102-7,codetables-nonbinary-linear-codes,69,3
codetables-gf4-102-8,codetables-nonbinary-linear-codes,68,3
codetables-gf4-103-7,codetables-nonbinary-linear-codes,70,3
codetables-gf4-104-7,codetables-nonbinary-linear-codes,71,3
codetables-gf4-106-7,codetables-nonbinary-linear-codes,72,3
codetables-gf4-107-7,codetables-nonbinary-linear-codes,73,3
codetables-gf4-111-7,codetables-nonbinary-linear-codes,76,3
codetables-gf4-113-7,codetables-nonbinary-linear-codes,77,3
codetables-gf4-114-7,codetables-nonbinary-linear-codes,78,3
codetables-gf4-115-7,codetables-nonbinary-linear-codes,79,3
codetables-gf4-116-7,codetables-nonbinary-linear-codes,80,3
codetables-gf4-117-7,codetables-nonbinary-linear-codes,80,3
codetables-gf4-118-7,codetables-nonbinary-linear-codes,81,3
codetables-gf4-119-7,codetables-nonbinary-linear-codes,82,3
codetables-gf4-122-7,codetables-nonbinary-linear-codes,84,3
codetables-gf4-123-7,codetables-nonbinary-linear-codes,85,3
codetables-gf4-125-8,codetables-nonbinary-linear-codes,85,3
codetables-gf4-126-8,codetables-nonbinary-linear-codes,86,3
codetables-gf4-127-7,codetables-nonbinary-linear-codes,88,3
codetables-gf4-127-8,codetables-nonbinary-linear-codes,87,3
codetables-gf4-128-7,codetables-nonbinary-linear-codes,88,3
codetables-gf4-128-8,codetables-nonbinary-linear-codes,88,3
codetables-gf4-129-7,codetables-nonbinary-linear-codes,89,3
codetables-gf4-129-8,codetables-nonbinary-linear-codes,88,3
codetables-gf4-130-7,codetables-nonbinary-linear-codes,90,3
codetables-gf4-131-7,codetables-nonbinary-linear-codes,91,3
codetables-gf4-133-7,codetables-nonbinary-linear-codes,92,3
codetables-gf4-133-8,codetables-nonbinary-linear-codes,91,3
codetables-gf4-134-7,codetables-nonbinary-linear-codes,93,3
codetables-gf4-134-8,codetables-nonbinary-linear-codes,92,3
codetables-gf4-135-7,codetables-nonbinary-linear-codes,94,3
codetables-gf4-136-7,codetables-nonbinary-linear-codes,94,3
codetables-gf4-136-8,codetables-nonbinary-linear-codes,93,3
codetables-gf4-137-7,codetables-nonbinary-linear-codes,95,3
codetables-gf4-137-8,codetables-nonbinary-linear-codes,94,3
codetables-gf4-138-7,codetables-nonbinary-linear-codes,96,3
codetables-gf4-140-7,codetables-nonbinary-linear-codes,97,3
codetables-gf4-140-8,codetables-nonbinary-linear-codes,96,3
codetables-gf4-141-7,codetables-nonbinary-linear-codes,98,3
codetables-gf4-142-7,codetables-nonbinary-linear-codes,99,3
codetables-gf4-143-7,codetables-nonbinary-linear-codes,100,3
codetables-gf4-144-7,codetables-nonbinary-linear-codes,100,3
codetables-gf4-144-8,codetables-nonbinary-linear-codes,99,3
codetables-gf4-145-8,codetables-nonbinary-linear-codes,100,3
codetables-gf4-149-7,codetables-nonbinary-linear-codes,104,3
codetables-gf4-151-6,codetables-nonbinary-linear-codes,108,3
codetables-gf4-152-6,codetables-nonbinary-linear-codes,109,3
codetables-gf4-154-7,codetables-nonbinary-linear-codes,108,3
codetables-gf4-156-7,codetables-nonbinary-linear-codes,109,3
codetables-gf4-157-7,codetables-nonbinary-linear-codes,110,3
codetables-gf4-158-7,codetables-nonbinary-linear-codes,111,3
codetables-gf4-159-7,codetables-nonbinary-linear-codes,112,3
codetables-gf4-160-7,codetables-nonbinary-linear-codes,112,3
codetables-gf4-164-7,codetables-nonbinary-linear-codes,115,3
codetables-gf4-165-7,codetables-nonbinary-linear-codes,116,3
codetables-gf4-167-6,codetables-nonbinary-linear-codes,120,3
codetables-gf4-168-6,codetables-nonbinary-linear-codes,121,3
codetables-gf4-168-7,codetables-nonbinary-linear-codes,118,3
codetables-gf4-169-7,codetables-nonbinary-linear-codes,119,3
codetables-gf4-170-7,codetables-nonbinary-linear-codes,120,3
codetables-gf4-173-6,codetables-nonbinary-linear-codes,124,3
codetables-gf4-174-6,codetables-nonbinary-linear-codes,125,3
codetables-gf4-176-7,codetables-nonbinary-linear-codes,124,3
codetables-gf4-180-7,codetables-nonbinary-linear-codes,127,3
codetables-gf4-181-7,codetables-nonbinary-linear-codes,128,3
codetables-gf4-184-7,codetables-nonbinary-linear-codes,130,3
codetables-gf4-185-7,codetables-nonbinary-linear-codes,131,3
codetables-gf4-186-7,codetables-nonbinary-linear-codes,132,3
codetables-gf4-189-6,codetables-nonbinary-linear-codes,136,3
codetables-gf4-190-6,codetables-nonbinary-linear-codes,137,3
codetables-gf4-194-6,codetables-nonbinary-linear-codes,140,3
codetables-gf4-195-6,codetables-nonbinary-linear-codes,141,3
codetables-gf4-197-7,codetables-nonbinary-linear-codes,140,3
codetables-gf4-210-6,codetables-nonbinary-linear-codes,152,3
codetables-gf4-211-6,codetables-nonbinary-linear-codes,153,3
codetables-gf4-215-6,codetables-nonbinary-linear-codes,156,3
codetables-gf4-216-6,codetables-nonbinary-linear-codes,157,3
codetables-gf4-221-6,codetables-nonbinary-linear-codes,160,3
codetables-gf4-222-6,codetables-nonbinary-linear-codes,161,3
codetables-gf4-226-6,codetables-nonbinary-linear-codes,164,3
codetables-gf4-227-6,codetables-nonbinary-linear-codes,165,3
codetables-gf4-231-6,codetables-nonbinary-linear-codes,168,3
codetables-gf4-232-6,codetables-nonbinary-linear-codes,169,3
codetables-gf4-236-6,codetables-nonbinary-linear-codes,172,3
codetables-gf4-237-6,codetables-nonbinary-linear-codes,173,3
codetables-gf4-240-7,codetables-nonbinary-linear-codes,173,3
codetables-gf4-243-7,codetables-nonbinary-linear-codes,175,3
codetables-gf4-244-7,codetables-nonbinary-linear-codes,176,3
codetables-gf4-245-7,codetables-nonbinary-linear-codes,177,3
codetables-gf4-38-8,codetables-nonbinary-linear-codes,21,3
codetables-gf4-38-9,codetables-nonbinary-linear-codes,20,3
codetables-gf4-44-9,codetables-nonbinary-linear-codes,24,3
codetables-gf4-45-9,codetables-nonbinary-linear-codes,25,3
codetables-gf4-46-8,codetables-nonbinary-linear-codes,27,3
codetables-gf4-53-8,codetables-nonbinary-linear-codes,32,3
codetables-gf4-55-9,codetables-nonbinary-linear-codes,32,3
codetables-gf4-56-9,codetables-nonbinary-linear-codes,33,3
codetables-gf4-58-9,codetables-nonbinary-linear-codes,34,3
codetables-gf4-59-9,codetables-nonbinary-linear-codes,35,3
codetables-gf4-60-9,codetables-nonbinary-linear-codes,36,3
codetables-gf4-62-9,codetables-nonbinary-linear-codes,37,3
codetables-gf4-63-9,codetables-nonbinary-linear-codes,38,3
codetables-gf4-64-9,codetables-nonbinary-linear-codes,39,3
codetables-gf4-66-9,codetables-nonbinary-linear-codes,40,3
codetables-gf4-67-9,codetables-nonbinary-linear-codes,41,3
codetables-gf4-68-9,codetables-nonbinary-linear-codes,42,3
codetables-gf4-69-9,codetables-nonbinary-linear-codes,43,3
codetables-gf4-71-9,codetables-nonbinary-linear-codes,44,3
codetables-gf4-74-8,codetables-nonbinary-linear-codes,48,3
codetables-gf4-74-9,codetables-nonbinary-linear-codes,46,3
codetables-gf4-75-8,codetables-nonbinary-linear-codes,48,3
codetables-gf4-75-9,codetables-nonbinary-linear-codes,47,3
codetables-gf4-76-8,codetables-nonbinary-linear-codes,49,3
codetables-gf4-76-9,codetables-nonbinary-linear-codes,48,3
codetables-gf4-78-8,codetables-nonbinary-linear-codes,50,3
codetables-gf4-79-8,codetables-nonbinary-linear-codes,51,3
codetables-gf4-80-8,codetables-nonbinary-linear-codes,52,3
codetables-gf4-82-8,codetables-nonbinary-linear-codes,53,3
codetables-gf4-83-8,codetables-nonbinary-linear-codes,54,3
codetables-gf4-84-7,codetables-nonbinary-linear-codes,56,3
codetables-gf4-84-8,codetables-nonbinary-linear-codes,55,3
codetables-gf4-85-7,codetables-nonbinary-linear-codes,57,3
codetables-gf4-85-8,codetables-nonbinary-linear-codes,56,3
codetables-gf4-86-8,codetables-nonbinary-linear-codes,56,3
codetables-gf4-90-7,codetables-nonbinary-linear-codes,60,3
codetables-gf4-90-8,codetables-nonbinary-linear-codes,59,3
codetables-gf4-91-7,codetables-nonbinary-linear-codes,61,3
codetables-gf4-91-8,codetables-nonbinary-linear-codes,60,3
codetables-gf4-95-7,codetables-nonbinary-linear-codes,64,3
codetables-gf4-97-7,codetables-nonbinary-linear-codes,65,3
codetables-gf4-98-7,codetables-nonbinary-linear-codes,66,3
codetables-gf4-99-7,codetables-nonbinary-linear-codes,67,3
codetables-gf5-101-8,codetables-nonbinary-linear-codes,72,3
codetables-gf5-102-8,codetables-nonbinary-linear-codes,73,3
codetables-gf5-103-7,codetables-nonbinary-linear-codes,75,3
codetables-gf5-103-8,codetables-nonbinary-linear-codes,74,3
codetables-gf5-104-7,codetables-nonbinary-linear-codes,76,3
codetables-gf5-104-8,codetables-nonbinary-linear-codes,75,3
codetables-gf5-107-7,codetables-nonbinary-linear-codes,78,3
codetables-gf5-108-6,codetables-nonbinary-linear-codes,80,3
codetables-gf5-108-7,codetables-nonbinary-linear-codes,79,3
codetables-gf5-110-7,codetables-nonbinary-linear-codes,80,3
codetables-gf5-110-8,codetables-nonbinary-linear-codes,79,3
codetables-gf5-111-6,codetables-nonbinary-linear-codes,82,3
codetables-gf5-111-7,codetables-nonbinary-linear-codes,81,3
codetables-gf5-111-8,codetables-nonbinary-linear-codes,80,3
codetables-gf5-112-6,codetables-nonbinary-linear-codes,83,3
codetables-gf5-112-7,codetables-nonbinary-linear-codes,82,3
codetables-gf5-112-8,codetables-nonbinary-linear-codes,81,3
codetables-gf5-113-6,codetables-nonbinary-linear-codes,84,3
codetables-gf5-113-7,codetables-nonbinary-linear-codes,83,3
codetables-gf5-113-8,codetables-nonbinary-linear-codes,82,3
codetables-gf5-114-8,codetables-nonbinary-linear-codes,83,3
codetables-gf5-30-8,codetables-nonbinary-linear-codes,16,3
codetables-gf5-31-8,codetables-nonbinary-linear-codes,17,3
codetables-gf5-33-8,codetables-nonbinary-linear-codes,18,3
codetables-gf5-34-8,codetables-nonbinary-linear-codes,19,3
codetables-gf5-35-8,codetables-nonbinary-linear-codes,20,3
codetables-gf5-36-8,codetables-nonbinary-linear-codes,21,3
codetables-gf5-38-8,codetables-nonbinary-linear-codes,22,3
codetables-gf5-40-7,codetables-nonbinary-linear-codes,25,3
codetables-gf5-41-7,codetables-nonbinary-linear-codes,26,3
codetables-gf5-41-8,codetables-nonbinary-linear-codes,24,3
codetables-gf5-42-8,codetables-nonbinary-linear-codes,25,3
codetables-gf5-43-8,codetables-nonbinary-linear-codes,26,3
codetables-gf5-44-8,codetables-nonbinary-linear-codes,27,3
codetables-gf5-45-8,codetables-nonbinary-linear-codes,27,3
codetables-gf5-46-8,codetables-nonbinary-linear-codes,28,3
codetables-gf5-47-7,codetables-nonbinary-linear-codes,30,3
codetables-gf5-47-8,codetables-nonbinary-linear-codes,29,3
codetables-gf5-48-7,codetables-nonbinary-linear-codes,31,3
codetables-gf5-48-8,codetables-nonbinary-linear-codes,30,3
codetables-gf5-49-7,codetables-nonbinary-linear-codes,32,3
codetables-gf5-49-8,codetables-nonbinary-linear-codes,31,3
codetables-gf5-51-7,codetables-nonbinary-linear-codes,33,3
codetables-gf5-51-8,codetables-nonbinary-linear-codes,32,3
codetables-gf5-52-7,codetables-nonbinary-linear-codes,34,3
codetables-gf5-52-8,codetables-nonbinary-linear-codes,33,3
codetables-gf5-53-7,codetables-nonbinary-linear-codes,35,3
codetables-gf5-54-7,codetables-nonbinary-linear-codes,36,3
codetables-gf5-55-7,codetables-nonbinary-linear-codes,36,3
codetables-gf5-56-7,codetables-nonbinary-linear-codes,37,3
codetables-gf5-56-8,codetables-nonbinary-linear-codes,36,3
codetables-gf5-57-7,codetables-nonbinary-linear-codes,38,3
codetables-gf5-58-7,codetables-nonbinary-linear-codes,39,3
codetables-gf5-59-7,codetables-nonbinary-linear-codes,40,3
codetables-gf5-61-7,codetables-nonbinary-linear-codes,41,3
codetables-gf5-62-7,codetables-nonbinary-linear-codes,42,3
codetables-gf5-63-7,codetables-nonbinary-linear-codes,43,3
codetables-gf5-64-6,codetables-nonbinary-linear-codes,45,3
codetables-gf5-64-7,codetables-nonbinary-linear-codes,44,3
codetables-gf5-65-7,codetables-nonbinary-linear-codes,45,3
codetables-gf5-66-7,codetables-nonbinary-linear-codes,45,3
codetables-gf5-66-8,codetables-nonbinary-linear-codes,44,3
codetables-gf5-67-7,codetables-nonbinary-linear-codes,46,3
codetables-gf5-67-8,codetables-nonbinary-linear-codes,45,3
codetables-gf5-68-7,codetables-nonbinary-linear-codes,47,3
codetables-gf5-68-8,codetables-nonbinary-linear-codes,46,3
codetables-gf5-69-8,codetables-nonbinary-linear-codes,47,3
codetables-gf5-72-6,codetables-nonbinary-linear-codes,51,3
codetables-gf5-72-7,codetables-nonbinary-linear-codes,50,3
codetables-gf5-73-6,codetables-nonbinary-linear-codes,52,3
codetables-gf5-73-8,codetables-nonbinary-linear-codes,50,3
codetables-gf5-75-7,codetables-nonbinary-linear-codes,52,3
codetables-gf5-77-6,codetables-nonbinary-linear-codes,55,3
codetables-gf5-78-6,codetables-nonbinary-linear-codes,56,3
codetables-gf5-79-6,codetables-nonbinary-linear-codes,57,3
codetables-gf5-80-7,codetables-nonbinary-linear-codes,56,3
codetables-gf5-81-7,codetables-nonbinary-linear-codes,57,3
codetables-gf5-83-6,codetables-nonbinary-linear-codes,60,3
codetables-gf5-85-7,codetables-nonbinary-linear-codes,60,3
codetables-gf5-86-7,codetables-nonbinary-linear-codes,61,3
codetables-gf5-90-7,codetables-nonbinary-linear-codes,64,3
codetables-gf5-91-7,codetables-nonbinary-linear-codes,65,3
codetables-gf5-92-7,codetables-nonbinary-linear-codes,66,3
codetables-gf5-93-7,codetables-nonbinary-linear-codes,67,3
codetables-gf5-94-7,codetables-nonbinary-linear-codes,68,3
codetables-gf7-37-7,codetables-nonbinary-linear-codes,24,3
codetables-gf7-38-7,codetables-nonbinary-linear-codes,25,3
codetables-gf7-44-6,codetables-nonbinary-linear-codes,31,3
codetables-gf7-44-7,codetables-nonbinary-linear-codes,30,3
codetables-gf7-45-6,codetables-nonbinary-linear-codes,32,3
codetables-gf7-45-7,codetables-nonbinary-linear-codes,31,3
codetables-gf7-46-7,codetables-nonbinary-linear-codes,32,3
codetables-gf7-49-7,codetables-nonbinary-linear-codes,34,3
codetables-gf7-50-7,codetables-nonbinary-linear-codes,35,3
codetables-gf7-51-6,codetables-nonbinary-linear-codes,37,3
codetables-gf7-52-6,codetables-nonbinary-linear-codes,38,3
codetables-gf7-53-6,codetables-nonbinary-linear-codes,39,3
codetables-gf7-54-7,codetables-nonbinary-linear-codes,38,3
codetables-gf7-55-7,codetables-nonbinary-linear-codes,39,3
codetables-gf7-56-7,codetables-nonbinary-linear-codes,40,3
codetables-gf7-57-6,codetables-nonbinary-linear-codes,42,3
codetables-gf7-57-7,codetables-nonbinary-linear-codes,41,3
codetables-gf7-58-6,codetables-nonbinary-linear-codes,43,3
codetables-gf7-59-6,codetables-nonbinary-linear-codes,44,3
codetables-gf7-60-6,codetables-nonbinary-linear-codes,45,3
codetables-gf7-61-6,codetables-nonbinary-linear-codes,45,3
codetables-gf7-62-6,codetables-nonbinary-linear-codes,46,3
codetables-gf7-63-6,codetables-nonbinary-linear-codes,47,3
codetables-gf7-64-6,codetables-nonbinary-linear-codes,48,3
codetables-gf7-64-7,codetables-nonbinary-linear-codes,46,3
codetables-gf7-65-6,codetables-nonbinary-linear-codes,49,3
codetables-gf7-65-7,codetables-nonbinary-linear-codes,47,3
codetables-gf7-68-6,codetables-nonbinary-linear-codes,51,3
codetables-gf7-69-6,codetables-nonbinary-linear-codes,52,3
codetables-gf7-70-6,codetables-nonbinary-linear-codes,53,3
codetables-gf7-72-7,codetables-nonbinary-linear-codes,53,3
codetables-gf7-73-5,codetables-nonbinary-linear-codes,57,3
codetables-gf7-73-6,codetables-nonbinary-linear-codes,55,3
codetables-gf7-74-6,codetables-nonbinary-linear-codes,56,3
codetables-gf7-75-6,codetables-nonbinary-linear-codes,57,3
codetables-gf7-76-6,codetables-nonbinary-linear-codes,58,3
codetables-gf7-79-6,codetables-nonbinary-linear-codes,60,3
codetables-gf7-80-5,codetables-nonbinary-linear-codes,63,3
codetables-gf7-80-6,codetables-nonbinary-linear-codes,61,3
codetables-gf7-81-6,codetables-nonbinary-linear-codes,62,3
codetables-gf7-82-6,codetables-nonbinary-linear-codes,63,3
codetables-gf7-83-6,codetables-nonbinary-linear-codes,64,3
codetables-gf7-87-6,codetables-nonbinary-linear-codes,67,3
codetables-gf7-88-6,codetables-nonbinary-linear-codes,68,3
codetables-gf7-89-6,codetables-nonbinary-linear-codes,69,3
codetables-gf7-92-5,codetables-nonbinary-linear-codes,73,3
codetables-gf7-93-5,codetables-nonbinary-linear-codes,74,3
codetables-gf7-94-6,codetables-nonbinary-linear-codes,73,3
codetables-gf7-95-6,codetables-nonbinary-linear-codes,74,3
codetables-gf7-96-6,codetables-nonbinary-linear-codes,75,3
codetables-gf8-100-5,codetables-nonbinary-linear-codes,82,3
codetables-gf8-101-5,codetables-nonbinary-linear-codes,83,3
codetables-gf8-103-5,codetables-nonbinary-linear-codes,84,3
codetables-gf8-104-5,codetables-nonbinary-linear-codes,85,3
codetables-gf8-105-5,codetables-nonbinary-linear-codes,86,3
codetables-gf8-106-5,codetables-nonbinary-linear-codes,87,3
codetables-gf8-106-6,codetables-nonbinary-linear-codes,85,3
codetables-gf8-107-5,codetables-nonbinary-linear-codes,88,3
codetables-gf8-107-6,codetables-nonbinary-linear-codes,86,3
codetables-gf8-108-5,codetables-nonbinary-linear-codes,89,3
codetables-gf8-108-6,codetables-nonbinary-linear-codes,87,3
codetables-gf8-109-5,codetables-nonbinary-linear-codes,90,3
codetables-gf8-109-6,codetables-nonbinary-linear-codes,88,3
codetables-gf8-110-5,codetables-nonbinary-linear-codes,91,3
codetables-gf8-110-6,codetables-nonbinary-linear-codes,89,3
codetables-gf8-111-5,codetables-nonbinary-linear-codes,92,3
codetables-gf8-111-6,codetables-nonbinary-linear-codes,90,3
codetables-gf8-112-5,codetables-nonbinary-linear-codes,92,3
codetables-gf8-112-6,codetables-nonbinary-linear-codes,91,3
codetables-gf8-113-5,codetables-nonbinary-linear-codes,93,3
codetables-gf8-113-6,codetables-nonbinary-linear-codes,92,3
codetables-gf8-114-6,codetables-nonbinary-linear-codes,93,3
codetables-gf8-118-6,codetables-nonbinary-linear-codes,96,3
codetables-gf8-121-5,codetables-nonbinary-linear-codes,100,3
codetables-gf8-122-5,codetables-nonbinary-linear-codes,101,3
codetables-gf8-126-5,codetables-nonbinary-linear-codes,104,3
codetables-gf8-127-5,codetables-nonbinary-linear-codes,105,3
codetables-gf8-128-5,codetables-nonbinary-linear-codes,106,3
codetables-gf8-129-5,codetables-nonbinary-linear-codes,107,3
codetables-gf8-130-5,codetables-nonbinary-linear-codes,108,3
codetables-gf8-49-6,codetables-nonbinary-linear-codes,36,3
codetables-gf8-50-6,codetables-nonbinary-linear-codes,37,3
codetables-gf8-58-6,codetables-nonbinary-linear-codes,44,3
codetables-gf8-59-6,codetables-nonbinary-linear-codes,45,3
codetables-gf8-67-6,codetables-nonbinary-linear-codes,52,3
codetables-gf8-68-6,codetables-nonbinary-linear-codes,53,3
codetables-gf8-74-6,codetables-nonbinary-linear-codes,58,3
codetables-gf8-75-5,codetables-nonbinary-linear-codes,60,3
codetables-gf8-76-5,codetables-nonbinary-linear-codes,61,3
codetables-gf8-78-6,codetables-nonbinary-linear-codes,61,3
codetables-gf8-79-6,codetables-nonbinary-linear-codes,62,3
codetables-gf8-80-6,codetables-nonbinary-linear-codes,63,3
codetables-gf8-81-6,codetables-nonbinary-linear-codes,64,3
codetables-gf8-82-5,codetables-nonbinary-linear-codes,66,3
codetables-gf8-83-5,codetables-nonbinary-linear-codes,67,3
codetables-gf8-84-5,codetables-nonbinary-linear-codes,68,3
codetables-gf8-85-5,codetables-nonbinary-linear-codes,69,3
codetables-gf8-91-5,codetables-nonbinary-linear-codes,74,3
codetables-gf8-92-5,codetables-nonbinary-linear-codes,75,3
codetables-gf8-93-5,codetables-nonbinary-linear-codes,76,3
codetables-gf8-96-5,codetables-nonbinary-linear-codes,78,3
codetables-gf8-97-5,codetables-nonbinary-linear-codes,79,3
codetables-gf8-97-6,codetables-nonbinary-linear-codes,77,3
codetables-gf8-98-5,codetables-nonbinary-linear-codes,80,3
codetables-gf8-99-5,codetables-nonbinary-linear-codes,81,3
codetables-gf9-100-5,codetables-nonbinary-linear-codes,83,3
codetables-gf9-101-5,codetables-nonbinary-linear-codes,84,3
codetables-gf9-105-5,codetables-nonbinary-linear-codes,87,3
codetables-gf9-106-5,codetables-nonbinary-linear-codes,88,3
codetables-gf9-107-5,codetables-nonbinary-linear-codes,89,3
codetables-gf9-108-5,codetables-nonbinary-linear-codes,90,3
codetables-gf9-109-5,codetables-nonbinary-linear-codes,91,3
codetables-gf9-110-5,codetables-nonbinary-linear-codes,92,3
codetables-gf9-115-5,codetables-nonbinary-linear-codes,96,3
codetables-gf9-116-5,codetables-nonbinary-linear-codes,97,3
codetables-gf9-117-5,codetables-nonbinary-linear-codes,98,3
codetables-gf9-125-5,codetables-nonbinary-linear-codes,105,3
codetables-gf9-128-5,codetables-nonbinary-linear-codes,107,3
codetables-gf9-129-5,codetables-nonbinary-linear-codes,108,3
codetables-gf9-130-5,codetables-nonbinary-linear-codes,109,3
codetables-gf9-31-6,codetables-nonbinary-linear-codes,21,3
codetables-gf9-32-6,codetables-nonbinary-linear-codes,22,3
codetables-gf9-33-6,codetables-nonbinary-linear-codes,23,3
codetables-gf9-34-6,codetables-nonbinary-linear-codes,24,3
codetables-gf9-38-6,codetables-nonbinary-linear-codes,27,3
codetables-gf9-39-6,codetables-nonbinary-linear-codes,28,3
codetables-gf9-40-6,codetables-nonbinary-linear-codes,29,3
codetables-gf9-44-6,codetables-nonbinary-linear-codes,32,3
codetables-gf9-45-6,codetables-nonbinary-linear-codes,33,3
codetables-gf9-50-6,codetables-nonbinary-linear-codes,37,3
codetables-gf9-51-6,codetables-nonbinary-linear-codes,38,3
codetables-gf9-52-6,codetables-nonbinary-linear-codes,39,3
codetables-gf9-53-6,codetables-nonbinary-linear-codes,40,3
codetables-gf9-54-6,codetables-nonbinary-linear-codes,41,3
codetables-gf9-55-6,codetables-nonbinary-linear-codes,42,3
codetables-gf9-57-6,codetables-nonbinary-linear-codes,43,3
codetables-gf9-58-6,codetables-nonbinary-linear-codes,44,3
codetables-gf9-59-6,codetables-nonbinary-linear-codes,45,3
codetables-gf9-60-6,codetables-nonbinary-linear-codes,46,3
codetables-gf9-61-6,codetables-nonbinary-linear-codes,47,3
codetables-gf9-62-6,codetables-nonbinary-linear-codes,48,3
codetables-gf9-63-6,codetables-nonbinary-linear-codes,49,3
codetables-gf9-64-5,codetables-nonbinary-linear-codes,51,3
codetables-gf9-66-6,codetables-nonbinary-linear-codes,51,3
codetables-gf9-67-6,codetables-nonbinary-linear-codes,52,3
codetables-gf9-68-6,codetables-nonbinary-linear-codes,53,3
codetables-gf9-69-6,codetables-nonbinary-linear-codes,54,3
codetables-gf9-70-6,codetables-nonbinary-linear-codes,55,3
codetables-gf9-71-6,codetables-nonbinary-linear-codes,56,3
codetables-gf9-72-5,codetables-nonbinary-linear-codes,58,3
codetables-gf9-72-6,codetables-nonbinary-linear-codes,57,3
codetables-gf9-73-5,codetables-nonbinary-linear-codes,59,3
codetables-gf9-74-5,codetables-nonbinary-linear-codes,60,3
codetables-gf9-75-6,codetables-nonbinary-linear-codes,59,3
codetables-gf9-76-6,codetables-nonbinary-linear-codes,60,3
codetables-gf9-77-6,codetables-nonbinary-linear-codes,61,3
codetables-gf9-78-6,codetables-nonbinary-linear-codes,62,3
codetables-gf9-79-5,codetables-nonbinary-linear-codes,64,3
codetables-gf9-79-6,codetables-nonbinary-linear-codes,63,3
codetables-gf9-80-5,codetables-nonbinary-linear-codes,65,3
codetables-gf9-80-6,codetables-nonbinary-linear-codes,64,3
codetables-gf9-81-5,codetables-nonbinary-linear-codes,66,3
codetables-gf9-81-6,codetables-nonbinary-linear-codes,65,3
codetables-gf9-82-5,codetables-nonbinary-linear-codes,67,3
codetables-gf9-82-6,codetables-nonbinary-linear-codes,66,3
codetables-gf9-83-5,codetables-nonbinary-linear-codes,68,3
codetables-gf9-84-5,codetables-nonbinary-linear-codes,69,3
codetables-gf9-84-6,codetables-nonbinary-linear-codes,67,3
codetables-gf9-87-5,codetables-nonbinary-linear-codes,71,3
codetables-gf9-88-5,codetables-nonbinary-linear-codes,72,3
codetables-gf9-89-5,codetables-nonbinary-linear-codes,73,3
